Trial,CorrectAns,choice,RT,Correct,key.started,key.stopped,participant,date,expName,psychopyVersion,frameRate,
2_AF1532_AF962,right,left,2.523268699995242,0,2070.8083584000124,2073.360249170021,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF395_AF1603,left,left,2.7055680999765173,1,2075.357733599958,2078.143651769997,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1811_AF1171,right,right,1.5528342999750748,1,2080.1424291000003,2081.76005336995,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1419_AF1714,right,right,1.0931835999945179,1,2083.757602000027,2084.926878369914,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1090_AF1738,left,left,1.7671131999231875,1,2086.924371800036,2088.7434321699316,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1712_AF1813,left,right,2.2452934000175446,0,2090.746722699958,2093.060007269995,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1546_AF1903,right,left,2.6223301000427455,0,2095.056302999961,2097.760334069992,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1738_AF1643,right,right,1.7533994000405073,1,2099.7576145000057,2101.5933497699793,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1197_AF1597,right,right,1.9555720000062138,1,2103.589960500016,2105.6105451699464,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1396_AF1090,right,right,1.814533400000073,1,2107.607991299941,2109.5438116699574,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF2004_AF1090,right,right,1.5371731000486761,1,2111.5467193999793,2113.126975370024,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1366_AF569,right,right,0.9139186000684276,1,2115.131588999997,2116.1603542699363,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF685_AF1266,left,left,2.0879618999315426,1,2118.157864299952,2120.293589870015,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF932_AF1903,right,right,1.5691295000724494,1,2122.2918673999375,2123.8936703700224,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1832_AF1205,right,right,1.6079289999324828,1,2125.891496299999,2127.593630170019,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1813_AF1205,right,right,2.443255600053817,1,2129.5924355000025,2132.077101170004,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF2008_AF1326,left,left,1.608451700070873,1,2134.093252499937,2135.743565570016,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1065_AF244,right,right,1.3762526999926195,1,2137.7463584999787,2139.159979369992,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1825_AF113,left,left,2.0764687000773847,1,2141.1572769000195,2143.2767308699317,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1148_AF398,left,right,2.1136167999356985,0,2145.275237899972,2147.410092469922,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1714_AF1798,left,left,1.6044278999324888,1,2149.407979200012,2151.076535470004,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1903_AF582,left,left,2.0930675000417978,1,2153.07479340001,2155.210150669946,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1846_AF932,left,left,2.150889900047332,1,2157.2089548000367,2159.3766769699637,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
